URL,Creator,Type,Description,Title
https://itunes.apple.com/us/book/ice-blue/id998115755?mt=11&app=itunes,Emma Jameson,epubBook,Ice Blue - Emma Jameson,Ice Blue
https://itunes.apple.com/us/book/rediscovering-peace/id1255360788?mt=11&app=itunes,Steffy Rogers,epubBook,Rediscovering Peace - Steffy Rogers,Rediscovering Peace
https://itunes.apple.com/us/book/the-new-girl/id595759933?mt=11&app=itunes,Tracie Puckett,epubBook,The New Girl - Tracie Puckett,The New Girl
https://itunes.apple.com/us/book/macbook-pro-essentials-for-macbook-pro-with-thunderbolt-3/id1145983620?mt=11&app=itunes,Apple Inc.,epubBook,MacBook Pro Essentials for MacBook Pro with Thunderbolt 3 - Apple Inc.,MacBook Pro Essentials for MacBook Pro with Thunderbolt 3
https://itunes.apple.com/us/book/how-to-analyze-people-on-sight/id493474606?mt=11&app=itunes,Elsie Lincoln Benedict,epubBook,How to Analyze People on Sight - Elsie Lincoln Benedict,How to Analyze People on Sight
https://itunes.apple.com/us/book/think-and-grow-rich/id412247490?mt=11&app=itunes,Greg Habstritt & Napoleon Hill,epubBook,Think and Grow Rich - Greg Habstritt & Napoleon Hill,Think and Grow Rich
https://itunes.apple.com/us/book/gone/id982296078?mt=11&app=itunes,Stacy Claflin,epubBook,Gone - Stacy Claflin,Gone
https://itunes.apple.com/us/book/kings/id874964367?mt=11&app=itunes,Mimi Jean Pamfiloff,epubBook,King's - Mimi Jean Pamfiloff,King's
https://itunes.apple.com/us/book/the-grave-man-a-sam-prichard-mystery/id1068018040?mt=11&app=itunes,David Archer,epubBook,The Grave Man - A Sam Prichard Mystery - David Archer,The Grave Man - A Sam Prichard Mystery
https://itunes.apple.com/us/podcast/residual-income-podcast/id1171919297?mt=2&app=itunes,Mike & Matt,podcast,Residual Income Podcast - Mike & Matt,Residual Income Podcast
https://itunes.apple.com/us/podcast/dear-sugars/id950464429?mt=2&app=itunes,The New York Times and WBUR,podcast,Dear Sugars - The New York Times and WBUR,Dear Sugars
https://itunes.apple.com/us/podcast/levar-burton-reads/id1244649384?mt=2&app=itunes,LeVar Burton and Stitcher,podcast,LeVar Burton Reads - LeVar Burton and Stitcher,LeVar Burton Reads
https://itunes.apple.com/us/podcast/fresh-air/id214089682?mt=2&app=itunes,NPR,podcast,Fresh Air - NPR,Fresh Air
https://itunes.apple.com/us/podcast/stuff-you-missed-in-history-class/id283605519?mt=2&app=itunes,HowStuffWorks,podcast,Stuff You Missed in History Class - HowStuffWorks,Stuff You Missed in History Class
https://itunes.apple.com/us/podcast/freakonomics-radio/id354668519?mt=2&app=itunes,Stephen J. Dubner and WNYC Studios,podcast,Freakonomics Radio - Stephen J. Dubner and WNYC Studios,Freakonomics Radio
https://itunes.apple.com/us/podcast/a-cast-of-kings-a-game-of-thrones-podcast/id515836681?mt=2&app=itunes,David Chen and Joanna Robinson,podcast,A Cast of Kings - A Game of Thrones Podcast - David Chen and Joanna Robinson,A Cast of Kings - A Game of Thrones Podcast
https://itunes.apple.com/us/podcast/mogul-the-life-and-death-of-chris-lighty/id1247146656?mt=2&app=itunes,Gimlet,podcast,Mogul: The Life and Death of Chris Lighty - Gimlet,Mogul: The Life and Death of Chris Lighty
https://itunes.apple.com/us/podcast/wait-wait-dont-tell-me/id121493804?mt=2&app=itunes,NPR,podcast,Wait Wait... Don't Tell Me! - NPR,Wait Wait... Don't Tell Me!
https://itunes.apple.com/us/book/up-to-date/id895288919?mt=11&app=itunes,Susan Hatler,epubBook,Up to Date - Susan Hatler,Up to Date
https://itunes.apple.com/us/book/law-attraction-you-learn-how-to-attract-wealth-health/id1106526412?mt=11&app=itunes,Mikka Hamilton,epubBook,"Law of Attraction and YOU: Learn How to Attract Wealth, Health, Happiness and Notice Improvement in Your Life in 7 Days - Mikka Hamilton","Law of Attraction and YOU: Learn How to Attract Wealth, Health, Happiness and Notice Improvement in Your Life in 7 Days"
https://itunes.apple.com/us/book/the-breakers-series-books-1-3/id681200106?mt=11&app=itunes,Edward W. Robertson,epubBook,The Breakers Series: Books 1-3 - Edward W. Robertson,The Breakers Series: Books 1-3
https://itunes.apple.com/us/book/a-tale-of-two-cities/id411519197?mt=11&app=itunes,Charles Dickens,epubBook,A Tale of Two Cities - Charles Dickens,A Tale of Two Cities
https://itunes.apple.com/us/book/35-tips-on-saving-money/id492235191?mt=11&app=itunes,Wolfgang Riebe,epubBook,35 Tips on Saving Money - Wolfgang Riebe,35 Tips on Saving Money
https://itunes.apple.com/us/book/damaged/id1106161779?mt=11&app=itunes,Pamela Callow,epubBook,Damaged - Pamela Callow,Damaged
https://itunes.apple.com/us/book/going-down-easy/id1101890889?mt=11&app=itunes,Carly Phillips,epubBook,Going Down Easy - Carly Phillips,Going Down Easy
https://itunes.apple.com/us/book/ashton-lord-of-truth/id1127938526?mt=11&app=itunes,Grace Burrowes,epubBook,Ashton: Lord of Truth - Grace Burrowes,Ashton: Lord of Truth
https://itunes.apple.com/us/book/100-quotations-to-make-you-think/id431533923?mt=11&app=itunes,Wolfgang Riebe,epubBook,100 Quotations to Make You Think! - Wolfgang Riebe,100 Quotations to Make You Think!
https://itunes.apple.com/us/podcast/conversations-with-people-who-hate-me/id1257821731?mt=2&app=itunes,Night Vale Presents,podcast,Conversations with People Who Hate Me - Night Vale Presents,Conversations with People Who Hate Me
https://itunes.apple.com/us/podcast/my-favorite-murder-karen-kilgariff-georgia-hardstark/id1074507850?mt=2&app=itunes,"Karen Kilgariff, Georgia Hardstark, Feral Audio",podcast,"My Favorite Murder with Karen Kilgariff and Georgia Hardstark - Karen Kilgariff, Georgia Hardstark, Feral Audio",My Favorite Murder with Karen Kilgariff and Georgia Hardstark
https://itunes.apple.com/us/podcast/pardon-my-take/id1089022756?mt=2&app=itunes,Barstool Sports,podcast,Pardon My Take - Barstool Sports,Pardon My Take
https://itunes.apple.com/us/podcast/stuff-mom-never-told-you/id304531053?mt=2&app=itunes,HowStuffWorks,podcast,Stuff Mom Never Told You - HowStuffWorks,Stuff Mom Never Told You
https://itunes.apple.com/us/podcast/criminal/id809264944?mt=2&app=itunes,Criminal & Radiotopia,podcast,Criminal - Criminal & Radiotopia,Criminal
https://itunes.apple.com/us/podcast/marketing-secrets/id1191617599?mt=2&app=itunes,Russell Brunson,podcast,Marketing Secrets - Russell Brunson,Marketing Secrets
https://itunes.apple.com/us/podcast/tedtalks-audio/id160904630?mt=2&app=itunes,TED Conferences LLC,podcast,TEDTalks (audio) - TED Conferences LLC,TEDTalks (audio)
https://itunes.apple.com/us/podcast/art-charm-social-science-cognitive-psychology-confidence/id212382281?mt=2&app=itunes,Jordan Harbinger and The Art of Charm Team (Produced by Jason DeFillippo),podcast,The Art of Charm | Social Science | Cognitive Psychology | Confidence | Relationship Advice | Behavioral Economics | Productivi - Jordan Harbinger and The Art of Charm Team (Produced by Jason DeFillippo),The Art of Charm | Social Science | Cognitive Psychology | Confidence | Relationship Advice | Behavioral Economics | Productivi
https://itunes.apple.com/us/podcast/the-sheepdog-project/id1021422295?mt=2&app=itunes,"Tim Kennedy, Mike Simpson",podcast,"The Sheepdog Project - Tim Kennedy, Mike Simpson",The Sheepdog Project
https://itunes.apple.com/us/book/the-holy-bible-king-james-version/id557274051?mt=11&app=itunes,King James,epubBook,The Holy Bible - King James Version - King James,The Holy Bible - King James Version
https://itunes.apple.com/us/book/mastered-by-her-mates/id1149200372?mt=11&app=itunes,Grace Goodwin,epubBook,Mastered by Her Mates - Grace Goodwin,Mastered by Her Mates
https://itunes.apple.com/us/book/app-development-with-swift/id1219117996?mt=11&app=itunes,Apple Education,ibook,App Development with Swift - Apple Education,App Development with Swift
https://itunes.apple.com/us/book/a-little-harmless-sex/id1236305240?mt=11&app=itunes,Melissa Schroeder,epubBook,A Little Harmless Sex - Melissa Schroeder,A Little Harmless Sex
https://itunes.apple.com/us/book/always-know-what-to-say-easy-ways-to-approach-talk/id488512994?mt=11&app=itunes,Peter W. Murphy,epubBook,Always Know What to Say: Easy Ways to Approach and Talk to Anyone - Peter W. Murphy,Always Know What to Say: Easy Ways to Approach and Talk to Anyone
https://itunes.apple.com/us/book/the-marlboro-man/id972535211?mt=11&app=itunes,Anna Alexander,epubBook,The Marlboro Man - Anna Alexander,The Marlboro Man
https://itunes.apple.com/us/book/the-murder-at-sissingham-hall/id1254997709?mt=11&app=itunes,Clara Benson,epubBook,The Murder at Sissingham Hall - Clara Benson,The Murder at Sissingham Hall
https://itunes.apple.com/us/book/new-corpse-in-town/id1134150531?mt=11&app=itunes,Lucy Quinn,epubBook,New Corpse in Town - Lucy Quinn,New Corpse in Town
https://itunes.apple.com/us/book/50-best-jokes-ever/id552988611?mt=11&app=itunes,Jane Parks,epubBook,50 Best Jokes Ever - Jane Parks,50 Best Jokes Ever
https://itunes.apple.com/us/book/unenchanted/id493267725?mt=11&app=itunes,Chanda Hahn,epubBook,UnEnchanted - Chanda Hahn,UnEnchanted
https://itunes.apple.com/us/podcast/dan-carlins-hardcore-history/id173001861?mt=2&app=itunes,Dan Carlin,podcast,Dan Carlin's Hardcore History - Dan Carlin,Dan Carlin's Hardcore History
https://itunes.apple.com/us/podcast/house-of-carbs/id1253110409?mt=2&app=itunes,The Ringer,podcast,House of Carbs - The Ringer,House of Carbs
https://itunes.apple.com/us/podcast/npr-politics-podcast/id1057255460?mt=2&app=itunes,NPR,podcast,NPR Politics Podcast - NPR,NPR Politics Podcast
https://itunes.apple.com/us/podcast/lore/id978052928?mt=2&app=itunes,Aaron Mahnke,podcast,Lore - Aaron Mahnke,Lore
https://itunes.apple.com/us/podcast/the-dave-ramsey-show/id77001367?mt=2&app=itunes,Ramsey Solutions,podcast,The Dave Ramsey Show - Ramsey Solutions,The Dave Ramsey Show
https://itunes.apple.com/us/podcast/shane-and-friends/id658136421?mt=2&app=itunes,Shane Dawson,podcast,Shane And Friends - Shane Dawson,Shane And Friends
https://itunes.apple.com/us/podcast/the-tim-ferriss-show/id863897795?mt=2&app=itunes,"Tim Ferriss: Bestselling Author, Human Guinea Pig",podcast,"The Tim Ferriss Show - Tim Ferriss: Bestselling Author, Human Guinea Pig",The Tim Ferriss Show
https://itunes.apple.com/us/podcast/homecoming/id1170934381?mt=2&app=itunes,Gimlet,podcast,Homecoming - Gimlet,Homecoming
https://itunes.apple.com/us/podcast/ear-hustle/id1240841298?mt=2&app=itunes,Ear Hustle & Radiotopia,podcast,Ear Hustle - Ear Hustle & Radiotopia,Ear Hustle
https://itunes.apple.com/us/podcast/the-nerdist/id355187485?mt=2&app=itunes,Chris Hardwick,podcast,The Nerdist - Chris Hardwick,The Nerdist
https://itunes.apple.com/us/podcast/happiness-podcast/id437474360?mt=2&app=itunes,Dr. Robert Puff,podcast,Happiness Podcast - Dr. Robert Puff,Happiness Podcast
https://itunes.apple.com/us/podcast/stuff-to-blow-your-mind/id350359306?mt=2&app=itunes,HowStuffWorks,podcast,Stuff To Blow Your Mind - HowStuffWorks,Stuff To Blow Your Mind
https://itunes.apple.com/us/podcast/the-moth/id275699983?mt=2&app=itunes,The Moth,podcast,The Moth - The Moth,The Moth
https://itunes.apple.com/us/book/lost-and-found-groom/id566334555?mt=11&app=itunes,Patricia McLinn,epubBook,Lost and Found Groom - Patricia McLinn,Lost and Found Groom
https://itunes.apple.com/us/book/ketogenic-diet/id1207958837?mt=11&app=itunes,LISA STANMORE,epubBook,Ketogenic diet - LISA STANMORE,Ketogenic diet
https://itunes.apple.com/us/book/divergent/id887944575?mt=11&app=itunes,Sarah Davids,epubBook,Divergent  - Sarah Davids,Divergent 
https://itunes.apple.com/us/book/dream-psychology/id395687522?mt=11&app=itunes,Sigmund Freud,epubBook,Dream Psychology - Sigmund Freud,Dream Psychology
https://itunes.apple.com/us/book/fate-book/id906749629?mt=11&app=itunes,Mimi Jean Pamfiloff,epubBook,Fate Book - Mimi Jean Pamfiloff,Fate Book
https://itunes.apple.com/us/book/rise-of-the-dragons-kings-and-sorcerers-book-1/id942230549?mt=11&app=itunes,Morgan Rice,epubBook,Rise of the Dragons (Kings and Sorcerers—Book 1) - Morgan Rice,Rise of the Dragons (Kings and Sorcerers—Book 1)
https://itunes.apple.com/us/book/wicked-designs/id1211310431?mt=11&app=itunes,Lauren Smith,epubBook,Wicked Designs - Lauren Smith,Wicked Designs
https://itunes.apple.com/us/book/intro-to-app-development-with-swift/id1118575552?mt=11&app=itunes,Apple Education,ibook,Intro to App Development with Swift - Apple Education,Intro to App Development with Swift
https://itunes.apple.com/us/podcast/99-invisible/id394775318?mt=2&app=itunes,Roman Mars,podcast,99% Invisible - Roman Mars,99% Invisible
https://itunes.apple.com/us/podcast/the-pitch/id1008577710?mt=2&app=itunes,Gimlet,podcast,The Pitch - Gimlet,The Pitch
https://itunes.apple.com/us/podcast/crimetown/id1170959623?mt=2&app=itunes,Gimlet,podcast,Crimetown - Gimlet,Crimetown
https://itunes.apple.com/us/podcast/sword-and-scale/id790487079?mt=2&app=itunes,Wondery | Incongruity | True Crime Podcasts,podcast,Sword and Scale - Wondery | Incongruity | True Crime Podcasts,Sword and Scale
https://itunes.apple.com/us/podcast/the-garyvee-audio-experience/id928159684?mt=2&app=itunes,"Gary Vaynerchuk,  #askgaryvee",podcast,"The GaryVee Audio Experience - Gary Vaynerchuk,  #askgaryvee",The GaryVee Audio Experience
https://itunes.apple.com/us/podcast/stages/id1254370585?mt=2&app=itunes,Lance Armstrong,podcast,STAGES - Lance Armstrong,STAGES
https://itunes.apple.com/us/podcast/sleep-with-me-the-podcast-that-puts-you-to-sleep/id740675898?mt=2&app=itunes,"Dearest Scooter, Feral Audio",podcast,"Sleep With Me | The Podcast That Puts You To Sleep - Dearest Scooter, Feral Audio",Sleep With Me | The Podcast That Puts You To Sleep
https://itunes.apple.com/us/podcast/ews-game-of-thrones-weekly/id1099326209?mt=2&app=itunes,Entertainment Weekly,podcast,EW's Game of Thrones Weekly - Entertainment Weekly,EW's Game of Thrones Weekly
https://itunes.apple.com/us/podcast/the-watch/id1111739567?mt=2&app=itunes,The Ringer,podcast,The Watch - The Ringer,The Watch
https://itunes.apple.com/us/podcast/monday-morning-podcast/id480486345?mt=2&app=itunes,Bill Burr,podcast,Monday Morning Podcast - Bill Burr,Monday Morning Podcast
https://itunes.apple.com/us/podcast/off-the-vine-with-kaitlyn-bristowe/id1240420549?mt=2&app=itunes,PodcastOne,podcast,Off The Vine with Kaitlyn Bristowe - PodcastOne,Off The Vine with Kaitlyn Bristowe
https://itunes.apple.com/us/podcast/pop-culture-happy-hour/id278974813?mt=2&app=itunes,NPR,podcast,Pop Culture Happy Hour - NPR,Pop Culture Happy Hour
https://itunes.apple.com/us/podcast/views-with-david-dobrik-and-jason-nash/id1236778275?mt=2&app=itunes,DGital Media,podcast,VIEWS with David Dobrik and Jason Nash - DGital Media,VIEWS with David Dobrik and Jason Nash
https://itunes.apple.com/us/podcast/sips-suds-smokes/id590067714?mt=2&app=itunes,"Sips, Suds, & Smokes",podcast,"Sips, Suds, & Smokes - Sips, Suds, & Smokes","Sips, Suds, & Smokes"
https://itunes.apple.com/us/podcast/steal-the-stars/id1259505930?mt=2&app=itunes,Tor Labs / Gideon Media,podcast,Steal the Stars - Tor Labs / Gideon Media,Steal the Stars
https://itunes.apple.com/us/podcast/nerdette-recaps-game-of-thrones-with-peter-sagal/id1103913361?mt=2&app=itunes,"Nerdette, Peter Sagal, WBEZ",podcast,"Nerdette Recaps Game Of Thrones With Peter Sagal - Nerdette, Peter Sagal, WBEZ",Nerdette Recaps Game Of Thrones With Peter Sagal
https://itunes.apple.com/us/podcast/2-dope-queens/id1097193327?mt=2&app=itunes,WNYC Studios,podcast,2 Dope Queens - WNYC Studios,2 Dope Queens
https://itunes.apple.com/us/podcast/the-bill-simmons-podcast/id1043699613?mt=2&app=itunes,The Ringer,podcast,The Bill Simmons Podcast - The Ringer,The Bill Simmons Podcast
https://itunes.apple.com/us/podcast/waking-up-with-sam-harris/id733163012?mt=2&app=itunes,Sam Harris,podcast,Waking Up with Sam Harris - Sam Harris,Waking Up with Sam Harris
https://itunes.apple.com/us/podcast/wtf-with-marc-maron-podcast/id329875043?mt=2&app=itunes,Marc Maron,podcast,WTF with Marc Maron Podcast - Marc Maron,WTF with Marc Maron Podcast
https://itunes.apple.com/us/podcast/the-breakfast-club/id1232428553?mt=2&app=itunes,iHeartRadio,podcast,The Breakfast Club - iHeartRadio,The Breakfast Club
https://itunes.apple.com/us/podcast/serial-killers/id1205030005?mt=2&app=itunes,Parcast Network,podcast,Serial Killers - Parcast Network,Serial Killers
https://itunes.apple.com/us/podcast/last-podcast-on-the-left/id437299706?mt=2&app=itunes,Cave Comedy Radio,podcast,Last Podcast On The Left - Cave Comedy Radio,Last Podcast On The Left
https://itunes.apple.com/us/podcast/game-of-thrones-on-the-throne-podcast/id1212222912?mt=2&app=itunes,"Roger, Dick and Gene - Shat on The Game of Thrones",podcast,"Game of Thrones: On the Throne Podcast - Roger, Dick and Gene - Shat on The Game of Thrones",Game of Thrones: On the Throne Podcast
https://itunes.apple.com/us/podcast/welcome-to-night-vale/id536258179?mt=2&app=itunes,Night Vale Presents,podcast,Welcome to Night Vale - Night Vale Presents,Welcome to Night Vale
https://itunes.apple.com/us/podcast/something-you-should-know/id1150124880?mt=2&app=itunes,Mike Carruthers | Wondery,podcast,Something You Should Know - Mike Carruthers | Wondery,Something You Should Know
https://itunes.apple.com/us/podcast/the-nod/id1250583865?mt=2&app=itunes,Gimlet,podcast,The Nod - Gimlet,The Nod
https://itunes.apple.com/us/podcast/constitutional/id1254001472?mt=2&app=itunes,The Washington Post,podcast,Constitutional - The Washington Post,Constitutional
https://itunes.apple.com/us/podcast/startalk-radio/id325404506?mt=2&app=itunes,Neil deGrasse Tyson,podcast,StarTalk Radio - Neil deGrasse Tyson,StarTalk Radio
https://itunes.apple.com/us/podcast/game-of-owns-the-game-of-thrones-podcast/id515824283?mt=2&app=itunes,Game Of Owns,podcast,Game of Owns - The Game of Thrones podcast - Game Of Owns,Game of Owns - The Game of Thrones podcast
https://itunes.apple.com/us/podcast/love-me/id1121239439?mt=2&app=itunes,CBC Radio,podcast,Love Me - CBC Radio,Love Me
https://itunes.apple.com/us/podcast/its-been-a-minute-with-sam-sanders/id1250180134?mt=2&app=itunes,NPR,podcast,It's Been a Minute with Sam Sanders - NPR,It's Been a Minute with Sam Sanders
https://itunes.apple.com/us/podcast/masters-of-scale-with-reid-hoffman/id1227971746?mt=2&app=itunes,WaitWhat,podcast,Masters of Scale with Reid Hoffman - WaitWhat,Masters of Scale with Reid Hoffman
https://itunes.apple.com/us/podcast/the-tony-robbins-podcast/id1098413063?mt=2&app=itunes,Tony Robbins,podcast,The Tony Robbins Podcast - Tony Robbins,The Tony Robbins Podcast
https://itunes.apple.com/us/podcast/road-to-ripped/id1252711140?mt=2&app=itunes,Greg O'Gallagher & Christopher Walker,podcast,Road To Ripped - Greg O'Gallagher & Christopher Walker,Road To Ripped
https://itunes.apple.com/us/podcast/arms-control-wonk/id872594726?mt=2&app=itunes,Jeffrey Lewis & Aaron Stein,podcast,Arms Control Wonk - Jeffrey Lewis & Aaron Stein,Arms Control Wonk
https://itunes.apple.com/us/podcast/death-sex-money/id870688022?mt=2&app=itunes,WNYC Studios,podcast,"Death, Sex & Money - WNYC Studios","Death, Sex & Money"
https://itunes.apple.com/us/podcast/my-dad-wrote-a-porno/id1044196249?mt=2&app=itunes,My Dad Wrote A Porno,podcast,My Dad Wrote A Porno - My Dad Wrote A Porno,My Dad Wrote A Porno
https://itunes.apple.com/us/podcast/what-trump-can-teach-us-about-con-law/id1242537529?mt=2&app=itunes,Roman Mars,podcast,What Trump Can Teach Us About Con Law - Roman Mars,What Trump Can Teach Us About Con Law
https://itunes.apple.com/us/podcast/the-pat-mcafee-show-presented-by-barstool-sports/id1134713453?mt=2&app=itunes,Barstool Sports,podcast,The Pat McAfee Show presented by Barstool Sports - Barstool Sports,The Pat McAfee Show presented by Barstool Sports
https://itunes.apple.com/us/podcast/casefile-true-crime/id998568017?mt=2&app=itunes,Anonymous,podcast,Casefile True Crime - Anonymous,Casefile True Crime
https://itunes.apple.com/us/podcast/fantasy-footballers-fantasy-football-podcast/id917453719?mt=2&app=itunes,Fantasy Football,podcast,Fantasy Footballers - Fantasy Football Podcast - Fantasy Football,Fantasy Footballers - Fantasy Football Podcast
https://itunes.apple.com/us/podcast/true-crime-garage/id1062418176?mt=2&app=itunes,TRUE CRIME GARAGE,podcast,True Crime Garage - TRUE CRIME GARAGE,True Crime Garage
https://itunes.apple.com/us/itunes-u/mindful-meditations/id434136047?mt=10&app=itunes,UCLA,podcast,Mindful Meditations - UCLA,Mindful Meditations
https://itunes.apple.com/us/itunes-u/how-to-think-like-a-psychologist/id513506131?mt=10&app=itunes,Stanford Continuing Studies Program,podcast,How to Think Like a Psychologist - Stanford Continuing Studies Program,How to Think Like a Psychologist
https://itunes.apple.com/us/itunes-u/what-great-bosses-know/id380130790?mt=10&app=itunes, Jill Geisler and The Poynter Institute,podcast,What Great Bosses Know -  Jill Geisler and The Poynter Institute,What Great Bosses Know
https://itunes.apple.com/us/itunes-u/introduction-to-computer-science-programming-in-python/id1192805159?mt=10&app=itunes,"Ana Bell, Eric Grimson",podcast,"Introduction to Computer Science and Programming in Python - Ana Bell, Eric Grimson",Introduction to Computer Science and Programming in Python
https://itunes.apple.com/us/itunes-u/banking-and-money/id391036951?mt=10&app=itunes,Khan Academy,podcast,Banking and Money - Khan Academy,Banking and Money
https://itunes.apple.com/us/itunes-u/ua-science-lecture-series-2017-rethinking-reality/id1201353127?mt=10&app=itunes,College of Science,podcast,UA Science Lecture Series 2017 Rethinking Reality - College of Science,UA Science Lecture Series 2017 Rethinking Reality
https://itunes.apple.com/us/itunes-u/introduction-to-psychology/id341596834?mt=10&app=itunes,Prof. Jeremy Wolfe,podcast,Introduction to Psychology - Prof. Jeremy Wolfe,Introduction to Psychology
https://itunes.apple.com/us/itunes-u/critical-reasoning-for-beginners/id387875756?mt=10&app=itunes,Oxford University,podcast,Critical Reasoning for Beginners - Oxford University,Critical Reasoning for Beginners
https://itunes.apple.com/us/itunes-u/5-minute-spanish/id487338699?mt=10&app=itunes,David Nance,podcast,5 Minute Spanish - David Nance,5 Minute Spanish
https://itunes.apple.com/us/itunes-u/artificial-intelligence/id765641080?mt=10&app=itunes,"Patrick Winston, Mark Seifter",podcast," Artificial Intelligence - Patrick Winston, Mark Seifter", Artificial Intelligence
https://itunes.apple.com/us/itunes-u/15-minute-history/id672278258?mt=10&app=itunes,The University of Texas at Austin,podcast,15 Minute History - The University of Texas at Austin,15 Minute History
https://itunes.apple.com/us/itunes-u/ancient-greek-history-audio/id341651987?mt=10&app=itunes,Donald Kagan,podcast,Ancient Greek History - Audio - Donald Kagan,Ancient Greek History - Audio
https://itunes.apple.com/us/itunes-u/yale-business-management/id341653106?mt=10&app=itunes,Yale Business & Management,podcast,Yale Business & Management - Yale Business & Management,Yale Business & Management
https://itunes.apple.com/us/itunes-u/building-a-business/id381702699?mt=10&app=itunes,Oxford University,podcast,Building a Business - Oxford University,Building a Business
https://itunes.apple.com/us/itunes-u/constitutional-law/id387940173?mt=10&app=itunes,Yale Law School,podcast,Constitutional Law - Yale Law School,Constitutional Law
https://itunes.apple.com/us/itunes-u/introduction-to-computer-science-and-programming/id341597455?mt=10&app=itunes,"Eric Grimson, John Guttag",podcast,"Introduction to Computer Science and Programming - Eric Grimson, John Guttag",Introduction to Computer Science and Programming
https://itunes.apple.com/us/itunes-u/philosophy-for-beginners/id381704095?mt=10&app=itunes,Oxford University,podcast,Philosophy for Beginners - Oxford University,Philosophy for Beginners
https://itunes.apple.com/us/itunes-u/circuits-and-electronics/id341597464?mt=10&app=itunes,Instructor: Prof. Anant Agarwal,podcast,Circuits and Electronics - Instructor: Prof. Anant Agarwal,Circuits and Electronics
https://itunes.apple.com/us/itunes-u/computer-science-channel-video/id1163317569?mt=10&app=itunes,UCTV,podcast,Computer Science Channel (Video) - UCTV,Computer Science Channel (Video)
https://itunes.apple.com/us/itunes-u/physics/id391036638?mt=10&app=itunes,Khan Academy,podcast,Physics - Khan Academy,Physics
https://itunes.apple.com/us/itunes-u/computer-systems-security/id1017908130?mt=10&app=itunes,"Nickolai Zeldovich, James Mickens",podcast,"Computer Systems Security - Nickolai Zeldovich, James Mickens",Computer Systems Security
https://itunes.apple.com/us/itunes-u/psyc-213-abnormal-psychology-dsm-iv-tr-edition/id424632230?mt=10&app=itunes,David R Bailey,podcast,PSYC 213: Abnormal Psychology (DSM-IV-TR Edition) - David R Bailey,PSYC 213: Abnormal Psychology (DSM-IV-TR Edition)
https://itunes.apple.com/us/itunes-u/mindful-meditation-at-the-hammer/id601163439?mt=10&app=itunes,UCLA Mindful Awareness Research Center,podcast,Mindful Meditation at the Hammer - UCLA Mindful Awareness Research Center,Mindful Meditation at the Hammer
https://itunes.apple.com/us/itunes-u/biology/id391036630?mt=10&app=itunes,Khan Academy,podcast,Biology - Khan Academy,Biology
https://itunes.apple.com/us/itunes-u/calculus/id391035331?mt=10&app=itunes,Khan Academy,podcast,Calculus - Khan Academy,Calculus
https://itunes.apple.com/us/itunes-u/the-new-psychology-of-depression/id474787597?mt=10&app=itunes,Oxford University,podcast,The New Psychology of Depression - Oxford University,The New Psychology of Depression
https://itunes.apple.com/us/itunes-u/aesthetics-and-philosophy-of-art-lectures/id426430244?mt=10&app=itunes,Oxford University,podcast,Aesthetics and Philosophy of Art lectures - Oxford University,Aesthetics and Philosophy of Art lectures
https://itunes.apple.com/us/itunes-u/machine-learning/id384233048?mt=10&app=itunes,Andrew Ng,podcast,Machine Learning - Andrew Ng,Machine Learning
https://itunes.apple.com/us/itunes-u/linear-algebra/id354869137?mt=10&app=itunes,Prof. Gilbert Strang,podcast,Linear Algebra - Prof. Gilbert Strang,Linear Algebra
https://itunes.apple.com/us/itunes-u/chemistry/id391036421?mt=10&app=itunes,Khan Academy,podcast,Chemistry - Khan Academy,Chemistry
https://itunes.apple.com/us/itunes-u/physics-video/id341651848?mt=10&app=itunes,Ramamurti Shankar,podcast,Physics - Video - Ramamurti Shankar,Physics - Video
https://itunes.apple.com/us/itunes-u/science-and-cooking/id399227991?mt=10&app=itunes,Harvard School of Engineering and Applied Science,podcast,Science and Cooking - Harvard School of Engineering and Applied Science,Science and Cooking
https://itunes.apple.com/us/itunes-u/algebra/id391035186?mt=10&app=itunes,Khan Academy,podcast,Algebra - Khan Academy,Algebra
https://itunes.apple.com/us/itunes-u/yale-entrepreneurial-institute/id384902524?mt=10&app=itunes,Yale Entrepreneurial Institute,podcast,Yale Entrepreneurial Institute - Yale Entrepreneurial Institute,Yale Entrepreneurial Institute
https://itunes.apple.com/us/itunes-u/psychology/id387232684?mt=10&app=itunes,Yale School of Medicine,podcast,Psychology - Yale School of Medicine,Psychology
https://itunes.apple.com/us/itunes-u/introduction-to-algorithms-2011/id585700718?mt=10&app=itunes,"Erik Demaine, Srini Devadas",podcast,"Introduction to Algorithms (2011) - Erik Demaine, Srini Devadas",Introduction to Algorithms (2011)
https://itunes.apple.com/us/itunes-u/art-history/id522513686?mt=10&app=itunes,Dr. Jeanne Willette / Dr. Parme Giuntini,podcast,Art History - Dr. Jeanne Willette / Dr. Parme Giuntini,Art History
https://itunes.apple.com/us/itunes-u/startup-workshop-entrepreneurship-through-lens-venture/id530329963?mt=10&app=itunes,Stanford University,podcast,The Startup Workshop: Entrepreneurship Through the Lens of Venture Capital - Stanford University,The Startup Workshop: Entrepreneurship Through the Lens of Venture Capital
https://itunes.apple.com/us/itunes-u/the-nature-of-causation/id1126031966?mt=10&app=itunes,Oxford University,podcast,The Nature of Causation - Oxford University,The Nature of Causation
